"Original XML Dita File","UUID"
"target-standard-premium-master/src/target/c_reports_ap.xml","af897dee-8c08-4dcd-b80e-4097622925a0"
"target-standard-premium-master/src/target/c_personalization-insights-reports.xml","58de6edc-6961-420d-9866-b87286901432"
"target-standard-premium-master/src/target/c_automated-segments-report.xml","667c4f62-f6ab-42a8-acb2-32ca14df1425"
"target-standard-premium-master/src/target/c_important-attributes-report.xml","1ba03db0-3c7b-438b-9a1e-ff1beb1d549a"
"target-standard-premium-master/src/target/c_offer-reporting-groups-in-automated-personalization.xml","0a7cd901-b56c-4c36-b57d-5f1fb11b545e"
"target-standard-premium-master/src/mvt/c_experience_performance_report.xml","3dac2182-cb9d-4528-8916-ccb3b2a18b23"
"target-standard-premium-master/src/mvt/c_location_contribution_report.xml","14bca29c-4e75-4281-ad62-0368f54a2ca7"
"target-standard-premium-master/src/target/c_analytics-for-target-a4t-reporting.xml","8100c328-9b44-4e38-916c-7f2845550f70"
"target-standard-premium-master/src/target/c_conversion_rate.xml","2b5af33f-882a-4742-8bd2-671fb14ba886"
"target-standard-premium-master/src/target/c_downloading-data-in-csv-file.xml","743ad6e9-cbd4-41c5-b43e-8e5a4094776e"
"target-standard-premium-master/src/target/c_reporting-frequently-asked-questions.xml","9020fb3c-6dc6-4aeb-ad4b-d15d3846f3f7"
"target-standard-premium-master/src/recs/c_recommendations.xml","18332602-b60b-422b-9a9e-6fc0010c41c7"
"target-standard-premium-master/src/recs/c_plan_implement.xml","baadc624-d12a-4f50-b3de-d2ab78cf6f8c"
"target-standard-premium-master/src/recs/c_products.xml","6ac075ef-c080-4286-8009-fbfe8d19fd15"
"target-standard-premium-master/src/recs/r_entity_attributes.xml","d8e2b3a1-d05a-441c-bb79-b4e7f792842f"
"target-standard-premium-master/src/recs/c_custom_entity_attributes.xml","04e1c556-6a56-4dd3-a2e2-c1e4498431ae"
"target-standard-premium-master/src/recs/c_feeds.xml","7f59679a-b6b2-4aec-a02e-9ddcc38b0748"
"target-standard-premium-master/src/recs/c_catalog_search.xml","5f28f94a-1480-4b79-8ba7-afe628f21978"
"target-standard-premium-master/src/recs/c_collections.xml","bb3c002e-a52d-4f47-8053-3a12c3228e1b"
"target-standard-premium-master/src/recs/t_exclusions.xml","14446225-5855-42a0-b43c-34e237857ebe"
"target-standard-premium-master/src/recs/c_algorithms.xml","8e26c4b1-f6c9-45ca-9df4-e34020bb4e9e"
"target-standard-premium-master/src/recs/t_create_new_algorithm.xml","69173ba6-0c8b-450d-a834-913d2a87ec4c"
"target-standard-premium-master/src/recs/t_create_criteria_sequence.xml","348080cc-ac6e-4d67-9fb2-2dd1de8059f8"
"target-standard-premium-master/src/recs/t_recommendations_csv.xml","83c7ef7b-6a2a-4c07-978d-1afef1c660e7"
"target-standard-premium-master/src/recs/c_use-dynamic-and-static-inclusion-rules.xml","0bfa3f0c-ed87-44c2-b6e1-f694f9392576"
"target-standard-premium-master/src/recs/c_backup_recs.xml","b538a1bb-bd5a-4b0b-b661-fe1d1b69f006"
"target-standard-premium-master/src/recs/c_design-overview.xml","623e5f8a-e5af-4b3b-bc87-b4ff2565ce7d"
"target-standard-premium-master/src/recs/t_create_design.xml","01fd9edd-8cb1-43bd-81e1-fef7c5d54fe7"
"target-standard-premium-master/src/recs/c_template_faq.xml","100586a5-26f4-4ada-a251-cd57d786b5b3"
"target-standard-premium-master/src/recs/c_customizing_a_template.xml","14904f0e-c19d-49d9-9055-f1a8eb84f504"
"target-standard-premium-master/src/recs/t_create_recs_activity.xml","5a561c40-3040-47ee-b640-e98d0ad1a8ae"
"target-standard-premium-master/src/recs/t_algo_select_recs.xml","e22a50d4-150e-43c7-a370-f332a38f0ee1"
"target-standard-premium-master/src/recs/t_adding_promotions.xml","515aaade-4083-46ba-ac39-16fa0ca2d730"
"target-standard-premium-master/src/recs/r_recs_activity_settings.xml","aaf4d7ce-2603-4ecc-aae6-062fed185d6d"
"target-standard-premium-master/src/recs/c_recommendations-faq.xml","869c67a1-5eda-4773-a035-382b1cb9b0a3"
"target-standard-premium-master/src/recs/r_integrating_recs_email.xml","a19d9c81-e91c-4d78-98e5-f9acb0ddb457"
"target-standard-premium-master/src/recs/c_ip-addresses-marketing-cloud.xml","c8720ab6-cb7c-4fa2-afce-c9859c510a11"
"target-standard-premium-master/src/recs/c_recommendations-classic-versus-recommendations-activities-target-premium.xml","e7217eca-e9b8-4be6-82d2-17715541861c"
"target-standard-premium-master/src/target/c_target_mobile_app.xml","516eb282-0eaa-4ce6-b9a2-2824a0984982"
"target-standard-premium-master/src/target/c_mobile-how-target-works-mobile-apps.xml","ac55ffef-a25d-4a1d-affe-10f44a8d9f0e"
"target-standard-premium-master/src/target/t_mobile_enable_target_in_sdk.xml","0c0b98f6-9de2-44f1-bd7e-d626122992b6"
"target-standard-premium-master/src/target/t_mobile-create-location-and-metric.xml","bfd1712f-6344-4081-a4b6-a4533a58130c"
"target-standard-premium-master/src/target/t_mobile-custom-user-data.xml","5e2a1e7f-b01e-49aa-b2ea-82764959fca7"
"target-standard-premium-master/src/target/t_mobile-send-activity-information-analytics.xml","b79ee0a2-baf6-426f-a273-83922894711f"
"target-standard-premium-master/src/target/target-mobile-preview.xml","6d700b83-b447-4454-84ea-2dbf83fc16a9"
"target-standard-premium-master/src/target/c_prefetch-offer-content.xml","42217061-a2e5-46cd-8929-91f9256d255a"
"target-standard-premium-master/src/target/c_mobile-visual-experience-composer.xml","44f99b24-e0c8-492b-8561-78d6c934af54"
"target-standard-premium-master/src/target/c_mobile-visual-experience-composer-android.xml","d16fdd6b-f034-4f44-a0f7-81e7c0a811bc"
"target-standard-premium-master/src/target/c_mobile-visual-experience-composer-ios.xml","cadb98b9-20d5-4d09-b34c-00e0c3468982"
"target-standard-premium-master/src/target/c_set-up-click-tracking-in-the-mobile-vec.xml","6218290c-f524-4317-8d33-0bac720d54a7"
"target-standard-premium-master/src/target/r_troubleshooting_target.xml","b41beb0d-0c1e-4e0f-a180-d5361524f9d1"
"target-standard-premium-master/src/target/r_target-limits.xml","d5f34455-fe7f-4c81-8f7e-3929f4fbc19e"
"target-standard-premium-master/src/target/cmp_resources-and-contact-information.xml","f9fcc9c1-8f25-424f-bb38-d50765ee9474"
